book_id,title,publish_date,lang_id,publisher_id
38625,Selected Stories,1995-12-04,1,59
38626,Sing,2013-10-07,1,8927
38627,Nooit verleden tijd,,20,3189
38628,La Floraison,2012-04-01,2,8928
38629,Amethyst Destiny,2010-05-04,1,471
38630,I Dreamed of Africa,1992-01-01,1,22
38631,Sincere's Rise Out The Hood,2015-01-04,1,8929
38632,The Da Vinci Code / Up And Down In The Dales / The Return Of The Dancing Master / A Gathering Light,2002-01-01,1,8930
38633,The Brimstone Wedding,1997-01-30,1,19
38634,The Last Unicorn #6,,1,1538
38635,Screwdrivered,2014-09-02,1,312
38636,Heart of Fire,1997-10-01,1,92
38637,Broken and Screwed 2,2013-08-28,1,
38638,Pankraz der Schmoller,1989-01-01,3,2493
38639,The Autumn Republic,2015-02-10,1,299
38640,Red Dwarf Omnibus: Infinity Welcomes Careful Drivers & Better Than Life,1992-11-09,1,22
38641,Outcast,2013-06-04,1,1145
38642,Who Was Robert E. Lee?,2014-06-26,,1169
38643,No Place for Magic,2008-02-19,1,251
38644,Dewitched: The Untold Story of the Evil Queen,2012-08-22,1,8931
38645,Shapeshifters: Tales from Ovid's Metamorphoses,2010-03-23,1,8932
38646,Once Upon A Nightwish,2008-01-01,1,8933
38647,Doctor Who: The Writer's Tale - The Final Chapter,2010-01-14,1,3157
38648,"Attack on Titan: Junior High Omnibus, Vol. 1",2014-03-11,1,1542
38649,A Queda dum Anjo,2007-12-27,8,3033
38650,Twee zusjes,2004-01-01,20,5553
38651,Steps to You,2013-11-30,34,4590
38652,Lost & Found,2013-05-07,1,941
38653,Arvet efter Arn,,24,6497
38654,American: The Bill Hicks Story,2011-05-01,1,1031
38655,Angela Carter's Book of Fairy Tales,2005-01-01,1,340
38656,Tomo: Friendship Through Fiction: An Anthology of Japan Teen Stories,2012-03-06,1,8934
38657,Love... And Sleepless Nights,2013-01-01,1,3460
38658,Once Upon a Haunted Moon,2013-10-19,,298
38659,Beginners Guide On PHP Programming: Quick And Easy Guide To Learn PHP With My-SQL,2015-02-19,,
38660,Queen of the Clueless,,1,8935
38661,Sign of the Cross,2006-09-26,1,440
38662,Thomas' Snowsuit,1985-06-01,1,1909
38663,The Apple Orchard,2013-04-28,1,903
38664,Sir Richard Branson: The Autobiography,2002-12-01,1,8936
38665,Mit dem Gesicht zur Sonne,2013-06-28,3,8937
38666,Bad Dirt,2005-10-11,1,26
38667,Beloved Bride: The Letters of Stonewall Jackson to His Wife,2003-04-10,1,2397
38668,The Spook’s Revenge,2014-01-02,1,1492
38669,The Art of Murder,2005-06-02,1,902
38670,رأيهم في الإسلام,1990-01-01,1,2314
38671,Poderosa,2007-01-01,8,8938
38672,Portrait of a Turkish Family,2003-06-13,1,8939
38673,Nora & Alicia,2011-01-18,21,8940
38674,Black: Part 1,2015-02-08,,
38675,Snowman's 'Noggin and Neck' Award,2013-11-27,1,450
38676,The Establishment: And How They Get Away with It,2015-03-01,1,19
38677,"Para ti, Uma Vida Nova",2001-04-05,8,1791
38678,Falar Verdade a Mentir,2003-01-01,8,8941
38679,The Tunnels of Cu Chi: A Harrowing Account of America's Tunnel Rats in the Underground Battlefields of Vietnam,2005-11-29,1,1364
38680,لغز الحياة,2002-01-01,5,1028
38681,Buntovnik na prijestolju,1987-01-01,27,3656
38682,The War With Mr. Wizzle,1982-01-01,1,77
38683,Mind Power Into the 21st Century: Techniques to Harness the Astounding Powers of Thought,2001-05-15,1,8942
38684,The Treasure of Timbuktu,1997-04-04,1,271
38685,Writing About Villains,,1,8737
38686,The Science Fiction Century,1997-10-15,1,180
38687,পথের কবি,,36,2957
38688,My Forever,2014-05-18,1,
38689,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",2009-03-10,1,8164
38690,Finding it - Alles ist leichter mit dir,2015-03-05,3,7881
38691,پروانه,,51,8943
38692,A Descent into the Maelstrom,2004-02-02,,1575
38693,The Discipline of Grace: God's Role and Our Role in the Pursuit of Holiness,2006-05-12,1,8067
38694,Firstborn,2015-03-03,1,413
38695,The Fiend and the Forge,2010-11-23,1,46
38696,The Lovely Bones & Looking Glass,2009-11-11,,5
38697,The Worry Website,2003-06-05,1,86
38698,Oliver's Hunger,2013-03-17,1,
38699,Terra Incognita: Travels in Antarctica,1999-03-16,,4
38700,A Thibault család,2010-01-01,48,8944
38701,Torn Souls,2012-10-12,1,
38702,Notre-Dame de Paris,1999-10-01,1,631
38703,The Wolf Gift,2012-02-14,1,63
38704,Undocumented Immigrants,2015-01-15,1,4173
38705,Delta Wedding,1991-06-28,1,64
38706,Charmed,2015-05-26,1,115
38707,The Conquest,1997-07-15,1,76
38708,If the Slipper Fits,2012-05-22,1,161
38709,A Long Time Until Now,2015-05-05,1,992
38710,Vägen till Klockrike,1974-01-01,24,7320
38711,This Strange and Familiar Place,2013-07-02,1,132
38712,Death at SeaWorld: Shamu and the Dark Side of Killer Whales in Captivity,2012-07-17,1,76
38713,Keeper of Dreams: Short Fiction,2008-04-15,1,706
38714,Evening Star,2000-07-01,1,257
38715,The End of Eve,2014-03-11,1,1021
38716,Pie,2011-10-01,1,1
38717,Username: Evie,2015-09-22,1,2352
38718,Bibel 2000,1999-01-01,24,8945
38719,Walking Back to Georgia: Guitar Face Series Book 3,2015-06-26,1,
38720,L'homme qui voulait être heureux,,2,8946
38721,Ulvens Hule,,24,
38722,Humans Are Underrated: Proving Your Value in the Age of Brilliant Technology,2015-08-04,,1519
38723,Everything Stolen,2016-09-19,1,8947
38724,The Power of Nice: How to Negotiate So Everyone Wins-Especially You!,2001-09-24,1,2370
38725,College of the Overwhelmed: The Campus Mental Health Crisis and What to Do about It,2005-08-01,1,1903
38726,"The Emergence of Probability: A Philosophical Study of Early Ideas about Probability, Induction and Statistical Inference",1984-08-31,1,208
38727,Lecţia de dragoste,2014-09-19,15,8948
38728,Das Ikarus-Projekt - Im Zwielicht,2011-04-08,3,8949
38729,Nobody's Angel,1992-11-01,1,122
38730,Messages from Your Angels,2003-03-01,1,937
38731,Pieces of a Song: Selected Poems,2001-01-01,1,646
38732,The Torture Garden,2005-08-28,1,8950
38733,The Tree of Hands,1986-02-12,1,444
38734,Midnight Sun Part 2,,,
38735,The Defiled and the Second Son,2016-05-09,1,
38736,Pick Your Poison,2015-11-19,1,1165
38737,Braden's Story,2014-11-09,1,
38738,Songs of Willow Frost,2013-09-10,1,9
38739,Mimic,2019-03-22,1,8951
38740,Head of the House,1996-12-11,1,1596
38741,Lawless & Soulless,2016-06-02,1,
38742,Best Quail Breeds: 10 Types Of Quail Breeds That Are Good Layers And Are Best To Keep For Their Meat,2016-06-02,1,
38743,The Accidental Salvation of Gracie Lee,,1,8952
38744,Silence Fallen,2017-03-07,1,52
38745,Raven Calls,2012-03-01,1,
38746,Blue Mimosa,2010-01-01,1,8953
38747,Sunny,2012-04-24,1,171
38748,The Weight of Feathers,2015-09-15,,8954
38749,"Bottom of the 33rd: Hope, Redemption, and Baseball's Longest Game",2011-05-03,1,1871
38750,The Eye of the Painter,,1,1408
38751,The Way Back to You,2016-05-03,1,21
38752,Bucky F*cking Dent,2016-04-05,1,66
38753,Summary of Crazy Little Thing: by Tracy Brogan | Includes Analysis,2017-05-11,,
38754,Japan AI: A Tall Girl's Adventures in Japan,2007-09-01,1,8236
38755,Mafia Girl,2014-03-01,,6624
38756,Grooks 1,1969-01-01,1,74
38757,The Fire Between High & Lo,2016-03-25,1,1394
38758,The Bhagavad Gita: A Walkthrough for Westerners,2011-03-01,1,447
38759,Suspicion,2014-12-09,1,115
38760,The Boy Is Back,2016-10-18,,121
38761,Danielle the Daisy Fairy,2007-01-01,1,1810
38762,Şu Sevdalar Tevatürü,2016-03-01,10,8955
38763,Hollow City,2016-07-12,1,961
38764,كل رجال الباشا: محمد علي وجيشه وبناء مصر الحديثة,2001-01-01,5,408
38765,La Mort,1977-01-01,2,
38766,Talking Heads,2007-07-05,1,3157
38767,Morze ciche,,11,
38768,The Collector,2015-03-03,1,236
38769,Where it all Began,2017-06-23,1,5760
38770,Efrâsiyâb'ın Hikâyeleri,1998-02-01,10,1019
38771,Auferstehung,2017-11-13,3,8956
38772,Perguntem a Sarah Gross,2015-04-28,8,3034
38773,The Odd Flower,2018-02-04,1,
38774,پرنده آبی,2011-01-01,4,8957
38775,His Secret,2017-09-24,1,2655
38776,Changing the Black Woman in the Mirror: Words to Empower Today's Black Woman,2010-07-15,,315
38777,Kolonel Chabert,2017-01-01,,2388
38778,Karanlıkta Fısıldayan,,10,6040
38779,Wired for Love: How Understanding Your Partner's Brain and Attachment Style Can Help You Defuse Conflict and Build a Secure Relationship,2012-01-02,1,900
38780,The Man With a Load of Mischief,2003-02-04,1,420
38781,From a Buick 8,2002-09-24,1,26
38782,Third Time Lucky,2014-10-09,,22
38783,Don't Wake Up,2017-05-25,1,7839
38784,Benediction,2013-02-26,1,63
38785,Better Than Revenge,2015-01-01,1,1448
38786,Flamboyant,1998-09-01,1,78
38787,"Onyx Webb: Book Three: Episodes 7, 8, 9",2015-10-22,1,8862
38788,اميد,1984-01-01,4,5647
38789,Super Sons #11,2017-12-20,,8024
38790,Anyone But You,2006-11-21,1,828
38791,Satan's Harvest,2014-10-03,,3960
38792,Posted,2017-05-02,1,1779
38793,قواعد الحياة,,5,5267
38794,Shot to Pieces,2016-07-20,1,1002
38795,Holiday Gifts,2015-11-20,1,7600
38796,All About You,2014-03-07,1,
38797,Let's All Be Brave: Living Life with Everything You Have,2014-07-29,1,863
38798,True Crime: An American Anthology,2008-09-18,1,1788
38799,I'm Judging You: The Do-Better Manual,2016-09-13,1,991
38800,Plots: A Collection of Short Story Mysteries,2018-10-16,1,1336
38801,The Heavens May Fall,2016-10-04,,8202
38802,"Christianity made God and Jesus servants of man, rather than masters of man",,1,4982
38803,Аутопсия на една любов,2005-01-01,12,8958
38804,Gretel,2017-10-13,1,482
38805,The Housemate,2019-03-21,,764
38806,The Women in the Castle,2017-03-28,1,91
38807,The Soul of an Octopus: A Surprising Exploration into the Wonder of Consciousness,2015-05-12,1,8959
38808,"If You Liked School, You'll Love Work",2007-09-25,1,353
38809,The Witch of Duva,2012-06-05,1,541
38810,Midnight Falls,2015-09-13,1,
38811,The Chase,2018-08-06,1,704
38812,Sky Without Stars,2019-03-26,1,138
38813,"Invincible: Ultimate Collection, Vol. 8",2013-04-24,1,690
38814,Strong Medicine,2001-06-19,1,127
38815,"One Piece Box Set 3: Thriller Bark to New World, Volumes 47-70 with Premium: Thriller Bark to New World, Volumes 47-70",2016-10-04,1,519
38816,Mr. Lemoncello's Great Library Race,2017-10-10,,46
38817,The Home Ranch,1994-01-01,1,1910
38818,Намедни. Наша эра. 2006-2010.,2013-01-01,30,8210
38819,Cole,2017-02-27,1,8960
38820,Great Minds of the Eastern Intellectual Tradition,2013-07-08,1,8869
38821,We Are Never Meeting in Real Life.,2017-05-30,1,59
38822,Daring Declarations,2014-03-28,1,298
38823,After Burn,2018-10-16,1,1557
38824,Star Wars Myths & Fables,2019-08-06,,7564
38825,Mugged: Racial Demagoguery from the Seventies to Obama,2012-01-01,1,8769
38826,The Animal Dialogues: Uncommon Encounters in the Wild,2008-01-07,1,700
38827,Oona & Salinger,2014-08-20,2,2694
38828,Kas yra istorija?,1999-01-01,52,4159
38829,Noah Can't Even,2017-05-04,1,77
38830,يا مريم,2012-06-21,5,1216
38831,Rule Britannia,2013-12-17,,5
38832,"Meander, Spiral, Explode: Design and Pattern in Narrative",2019-04-02,1,5075
38833,American Genius: A Comedy,2019-02-01,,1870
38834,Mapping the Bones,2018-03-06,1,371
38835,Breathe for Me,2013-04-25,1,
38836,Peñas arriba,1988-01-01,6,8961
38837,"Paul Revere's Ride, and Other Poems",2016-08-29,,8962
38838,Một chỗ trong đời,2016-09-01,40,5106
38839,"Die Wörter (Autobiographische Schriften, #1)",1997-10-01,3,3463
38840,Birdie,2019-04-09,1,8963
38841,Dear Evan Hansen,2018-10-09,,1714
38842,Kingdom's Dawn,2006-05-01,1,218
38843,Punk Skunks,2016-02-09,,8
38844,The Mall,2020-07-28,1,301
38845,Klíč k času,2016-10-17,39,8964
38846,Winnie: The Beginning,2020-06-22,,
38847,Canto yo y la montaña baila,2019-06-05,6,512
38848,Dear Emmie Blue,2020-07-14,1,473
38849,Flight,2012-08-16,1,315
38850,Our Way,2020-07-24,1,6682
38851,The Great Passage,2017-06-01,1,864
38852,My Guardian,2016-06-21,,1874
38853,The Vanishing Half,2020-06-02,1,40
38854,حديث الذاكرة-الجزء الثاني,2012-01-01,5,8875
38855,Un oscuro scrutare,2017-08-31,,7338
38856,Katy,2015-07-30,1,261
38857,The Bondwoman's Narrative,2003-04-01,1,72
38858,"Chobits, Vol. 5",2003-04-15,1,1968
38859,The Trial of Colonel Sweeto and Other Stories,2007-11-14,1,1230
38860,All Tomorrow's Parties,,1,411
38861,Striking Thoughts: Bruce Lee's Wisdom for Daily Living,2000-06-15,1,1300
38862,The Angry Clam,1998-10-01,1,191
38863,God Is Love: Deus Caritas Est,2006-02-01,1,8965
38864,American Ground: Unbuilding the World Trade Center,2003-09-11,1,1562
38865,Running With Angels,2005-04-01,1,343
38866,A Year Down Yonder,2002-11-21,1,62
38867,A Kiss from Maddalena,2004-06-01,1,336
38868,An American Dream,1999-01-01,1,59
38869,The Three Questions,2002-04-01,,1
38870,Beautiful Children,2008-01-22,1,135
38871,Yankee Stranger,1997-04-01,1,3082
38872,The Blood of the Lamb,2005-06-01,1,373
38873,62 Tavşanı,1998-11-01,10,8661
38874,"Captain America, Vol. 1: The New Deal",2003-01-01,1,1837
38875,Green Grass of Wyoming,2004-01-01,1,672
38876,A Hope in the Unseen: An American Odyssey from the Inner City to the Ivy League,1999-05-04,1,160
38877,The Complete Poems 1927-1979,1984-01-01,1,66
38878,If I Had My Life to Live Over I Would Pick More Daisies,2010-01-01,1,8966
38879,The Genesis Code,2005-03-01,1,9
38880,Odds Against,2005-02-01,1,284
38881,Enlightenment: The Only Revolution: Discourses on the Great Mystic Ashtavakra,1997-01-28,1,8967
38882,Mr. Impossible,2005-03-01,1,471
38883,Carmen / les âmes du purgatoire,1999-01-04,2,8968
38884,منمنمات تاريخية,2000-01-01,5,702
38885,The Complete Works of Lao Tzu: Tao Teh Ching & Hua Hu Ching,1979-01-01,1,8969
38886,Dead Famous,2002-01-01,1,75
38887,"iWant: My Journey from Addiction and Overconsumption to a Simpler, Honest Life",2009-09-08,1,6499
38888,Rogue Warrior,1997-01-01,1,92
38889,The Highwayman of Tanglewood,2008-08-14,1,8970
38890,Never Die Alone,2000-09-01,1,8665
38891,The Spider's Web,1997-01-01,1,764
38892,Twisty Little Passages: An Approach to Interactive Fiction,2005-02-11,1,2668
38893,The Voice Of One Crying,1994-10-01,1,8971
38894,"Love★Com, Vol. 2",2007-09-04,1,519
38895,Enchantress,2007-09-25,1,5
38896,The Beloved Scoundrel,2012-06-26,1,42
38897,Killashandra,1986-12-01,1,855
38898,Gae Bolga,2000-01-01,21,8667
38899,Cinders to Satin,1986-10-12,1,597
38900,Sky Rider,2000-07-05,1,812
38901,A Series Of Unfortunate Events Pack (Books 5-8),,1,
38902,Reckoning,2007-02-01,1,68
38903,How Shall I Live My Life?: On Liberating the Earth from Civilization,2008-03-01,1,8972
38904,Sanditon: Jane Austen's Last Novel Completed,1998-10-06,1,383
38905,Down Among the Women,2005-08-30,1,498
38906,"Stuffed And Starved: Markets, Power And The Hidden Battle For The World Food System",2007-01-13,1,8973
38907,The Whole World Over,2006-05-23,1,199
38908,The Wise Woman and Other Stories,1980-10-23,1,2970
38909,Heart of the Dragon,2005-08-30,1,3292
38910,"Battle Angel Alita, Volume 02: Tears of an Angel",2004-03-10,1,4015
38911,The Haunted Cabin Mystery,1991-01-01,1,786
38912,Leonardo: The Artist and the Man,1995-03-01,,22
38913,With All Despatch,1999-04-01,1,7092
38914,Bury Me Standing: The Gypsies and Their Journey,1995-01-01,1,59
38915,Leota's Garden,1999-07-22,1,271
38916,I Thirst for You,2006-03-28,1,790
38917,Softly and Tenderly,2011-01-03,1,452
38918,Laskar Pelangi: The Phenomenon,2008-01-01,9,8974
38919,The Ragazzi,2007-01-01,,
38920,Death Wish,2009-10-19,1,2808
38921,Pacific Vortex!,1983-01-01,1,42
38922,Every Visible Thing,2006-08-08,1,91
38923,The Secret of the Sword,2003-07-01,1,12
38924,The Golden Unicorn,1985-11-12,1,597
38925,Remembering,1990-09-01,1,1562
38926,The Principal Upanishads,1995-09-01,1,24
38927,Because Your Vampire Said So,2008-05-06,1,58
38928,Growing in Grace with Study Guide,1997-07-01,1,1921
38929,"Linked: How Everything Is Connected to Everything Else and What It Means for Business, Science, and Everyday Life",2003-04-29,1,71
38930,So Long a Letter,1989-06-28,1,2439
38931,The Society of S,2007-05-01,1,3275
38932,The Cherry Pit,2007-02-01,1,3380
38933,"Eiffel, Tolong!",,9,1727
38934,Thunder and Ashes,2008-04-21,1,639
38935,The Skull of Truth,2007-03-01,1,152
38936,Vampire Knight Official Fanbook,2010-10-19,,519
38937,Not My Will: How Much Will Surrender Cost?,2002-07-01,1,3388
38938,The Worlds of Chrestomanci,,,559
38939,Divine Evil,2005-09-01,1,42
38940,Out of the Dark,2006-04-25,1,1690
38941,Damian's Oracle,2011-01-01,1,434
38942,Batman: Joker's Asylum,2008-12-16,1,93
38943,Superman: Brainiac,2009-03-10,1,93
38944,Saddle Sore,1997-05-12,1,3908
38945,The Middle Place,2008-01-08,1,253
38946,"Moe Kare!!, Vol. 03",,1,5015
38947,Framley Parsonage,2006-11-03,,360
38948,Life@work: Marketplace Success for People of Faith,2005-08-01,1,452
38949,Free to a Good Home,2010-07-06,1,420
38950,Mad Dogs,2007-10-01,1,308
38951,Deepsix,,1,428
38952,A 2nd Helping of Chicken Soup for the Soul: 101 More Stories to Open the Heart and Rekindle the Spirit,1994-04-01,1,2519
38953,Darkside,2007-11-01,1,77
38954,Rover Saves Christmas,2003-10-01,1,156
38955,End of Days,2000-01-01,1,428
38956,Christ Walks Where Evil Reigned: Responding to the Rwandan Genocide,2008-01-02,1,6751
38957,Identity,1999-04-21,1,67
38958,Melocotones helados,2000-03-01,6,574
38959,Finders Keepers,2010-01-01,1,777
38960,Freedom of Simplicity: Finding Harmony in a Complex World,2005-08-30,1,24
38961,The C Programming Language,1988-03-22,1,4824
38962,Good Times/Bad Times,1983-05-12,1,444
38963,A Matter of Magic,2010-06-08,1,277
38964,Tempus Fugit,2008-07-01,1,8975
38965,La vida exagerada de Martín Romaña,2006-01-28,6,512
38966,To Each Their Darkness,2010-12-02,1,8976
38967,Hay un Zombi en mi Sopa,2011-11-13,6,8977
38968,Believe in Me,2011-01-18,1,9
38969,Dawnspell,1996-01-01,1,431
38970,Journeys to the Heartland,1996-01-01,1,1454
38971,Beyond This Moment,2009-04-01,1,257
38972,Shadow Demons,2011-01-03,1,3258
38973,Instructions for a Broken Heart,2011-05-01,1,1124
38974,Wrangled and Tangled,,1,
38975,Neamul Şoimăreştilor,,15,
38976,Shifting Plains,2009-11-03,1,236
38977,A Fine Passion,2005-08-30,1,133
38978,Prochain épisode,1965-01-01,2,8978
38979,Mind of My Mind,1994-08-01,1,72
38980,Madame Roland,,1,8979
38981,A Gift of Grace,,1,
38982,So Over You,2010-04-25,1,
38983,Les Fourberies de Scapin,2007-05-01,2,3030
38984,In The Year Of Long Division: Stories,1995-01-31,1,63
38985,The Trinity,2003-02-01,,8980
38986,The President's Photographer: Fifty Years Inside the Oval Office,2010-11-02,1,6107
38987,Tusculan Disputations,1927-01-01,1,3190
38988,Los de Abajo,2007-01-01,6,3196
38989,Imp Empress: Falling in Love with Dragons: Aaron and Seraphina's Tale,2011-10-29,,3991
38990,بين التاريخ والواقع: الجزء الثاني,2009-01-01,5,8981
38991,تحفة الذاكرين بعدة الحصن الحصين من كلام سيد المرسلين,2003-01-01,5,7814
38992,Bahnwärter Thiel,2003-01-01,3,2493
38993,Vampire Shift,2011-06-06,1,8982
38994,The Accidental Hero,2010-11-12,1,8983
38995,Wife Verses Mistress,2011-04-06,1,848
38996,Wolf Whistle,,,
38997,Snow White Blood Red,2012-05-29,1,8984
38998,Petals on the River,1998-09-28,1,133
38999,The Christmas Chronicles: The Legend of Santa Claus,2010-11-02,1,42
39000,Twentieth Century Eightball,2002-09-17,1,1349
39001,Magic Graves,2011-09-01,1,
39002,The Blue Lagoon a Romance,2008-10-22,1,1385
39003,Perfectly Matched,2012-05-15,1,
39004,Mathematics: Is God Silent?,2001-01-01,1,8985
39005,"Ultra Cute, Vol. 2",2006-04-11,1,1967
